$ freqtrade list-pairs
2022-05-12 15:05:54,206 - freqtrade.configuration.load_config - INFO - Using config: config.json ...
2022-05-12 15:05:54,242 - freqtrade.loggers - INFO - Verbosity set to 0
2022-05-12 15:05:54,245 - freqtrade.configuration.configuration - INFO - Using user-data directory: /opt/freqtrade/user_data ...
2022-05-12 15:05:54,247 - freqtrade.configuration.configuration - INFO - Using data directory: /opt/freqtrade/user_data/data/binance ...
2022-05-12 15:05:54,248 - freqtrade.configuration.check_exchange - INFO - Checking exchange...
2022-05-12 15:05:54,280 - freqtrade.configuration.check_exchange - INFO - Exchange "binance" is officially supported by the Freqtrade development team.
2022-05-12 15:05:54,281 - freqtrade.configuration.configuration - INFO - Using pairlist from configuration.
2022-05-12 15:05:54,281 - freqtrade.configuration.config_validation - INFO - Validating configuration ...
2022-05-12 15:05:54,289 - freqtrade.exchange.exchange - INFO - Instance is running with dry_run enabled
2022-05-12 15:05:54,290 - freqtrade.exchange.exchange - INFO - Using CCXT 1.81.43
2022-05-12 15:05:54,360 - freqtrade.exchange.exchange - INFO - Using Exchange "Binance"
2022-05-12 15:05:54,362 - freqtrade.resolvers.exchange_resolver - INFO - Using resolved exchange 'Binance'...
2022-05-12 15:05:54,363 - freqtrade.exchange.exchange - INFO - Markets were not loaded. Loading them now..

Exchange Binance has 1465 active pairs:
+--------------+---------------+----------+---------+----------+--------+----------+----------+------------+
|           Id |        Symbol |     Base |   Quote |   Active |   Spot |   Margin |   Future |   Leverage |
|     RNDRUSDT |     RNDR/USDT |     RNDR |    USDT |     True |   Spot |   Margin |          |          1 |
|      ROSEBNB |      ROSE/BNB |     ROSE |     BNB |     True |   Spot |          |          |          1 |
|      ROSEBTC |      ROSE/BTC |     ROSE |     BTC |     True |   Spot |   Margin |          |          1 |
|     ROSEBUSD |     ROSE/BUSD |     ROSE |    BUSD |     True |   Spot |   Margin |          |          1 |
|      ROSEETH |      ROSE/ETH |     ROSE |     ETH |     True |   Spot |          |          |          1 |
|      ROSETRY |      ROSE/TRY |     ROSE |     TRY |     True |   Spot |          |          |          1 |
|     ROSEUSDT |     ROSE/USDT |     ROSE |    USDT |     True |   Spot |   Margin |          |          1 |
|       RSRBNB |       RSR/BNB |      RSR |     BNB |     True |   Spot |          |          |          1 |
|       RSRBTC |       RSR/BTC |      RSR |     BTC |     True |   Spot |   Margin |          |          1 |
|      RSRBUSD |      RSR/BUSD |      RSR |    BUSD |     True |   Spot |   Margin |          |          1 |
|      RSRUSDT |      RSR/USDT |      RSR |    USDT |     True |   Spot |   Margin |          |          1 |
|      RUNEBNB |      RUNE/BNB |     RUNE |     BNB |     True |   Spot |          |          |          1 |
|      RUNEBTC |      RUNE/BTC |     RUNE |     BTC |     True |   Spot |   Margin |          |          1 |
|     RUNEBUSD |     RUNE/BUSD |     RUNE |    BUSD |     True |   Spot |   Margin |          |          1 |
|      RUNEETH |      RUNE/ETH |     RUNE |     ETH |     True |   Spot |          |          |          1 |
|      RUNEEUR |      RUNE/EUR |     RUNE |     EUR |     True |   Spot |          |          |          1 |
|      RUNEGBP |      RUNE/GBP |     RUNE |     GBP |     True |   Spot |          |          |          1 |
|     RUNEUSDT |     RUNE/USDT |     RUNE |    USDT |     True |   Spot |   Margin |          |          1 |
|       RVNBTC |       RVN/BTC |      RVN |     BTC |     True |   Spot |   Margin |          |          1 |
|      RVNBUSD |      RVN/BUSD |      RVN |    BUSD |     True |   Spot |          |          |          1 |
|       RVNTRY |       RVN/TRY |      RVN |     TRY |     True |   Spot |          |          |          1 |
|      RVNUSDT |      RVN/USDT |      RVN |    USDT |     True |   Spot |   Margin |          |          1 |
|      SANDAUD |      SAND/AUD |     SAND |     AUD |     True |   Spot |          |          |          1 |
|     SANDBIDR |     SAND/BIDR |     SAND |    BIDR |     True |   Spot |          |          |          1 |
|      SANDBNB |      SAND/BNB |     SAND |     BNB |     True |   Spot |          |          |          1 |
|      SANDBRL |      SAND/BRL |     SAND |     BRL |     True |   Spot |          |          |          1 |
|      SANDBTC |      SAND/BTC |     SAND |     BTC |     True |   Spot |   Margin |          |          1 |
|     SANDBUSD |     SAND/BUSD |     SAND |    BUSD |     True |   Spot |   Margin |          |          1 |
|      SANDETH |      SAND/ETH |     SAND |     ETH |     True |   Spot |          |          |          1 |
|      SANDTRY |      SAND/TRY |     SAND |     TRY |     True |   Spot |          |          |          1 |
|     SANDUSDT |     SAND/USDT |     SAND |    USDT |     True |   Spot |   Margin |          |          1 |
|    SANTOSBRL |    SANTOS/BRL |   SANTOS |     BRL |     True |   Spot |          |          |          1 |
|    SANTOSBTC |    SANTOS/BTC |   SANTOS |     BTC |     True |   Spot |          |          |          1 |
|   SANTOSBUSD |   SANTOS/BUSD |   SANTOS |    BUSD |     True |   Spot |          |          |          1 |
|    SANTOSTRY |    SANTOS/TRY |   SANTOS |     TRY |     True |   Spot |          |          |          1 |
|   SANTOSUSDT |   SANTOS/USDT |   SANTOS |    USDT |     True |   Spot |          |          |          1 |
|        SCBTC |        SC/BTC |       SC |     BTC |     True |   Spot |   Margin |          |          1 |
|       SCBUSD |       SC/BUSD |       SC |    BUSD |     True |   Spot |   Margin |          |          1 |
|        SCETH |        SC/ETH |       SC |     ETH |     True |   Spot |          |          |          1 |
|       SCUSDT |       SC/USDT |       SC |    USDT |     True |   Spot |   Margin |          |          1 |
|      SCRTBTC |      SCRT/BTC |     SCRT |     BTC |     True |   Spot |          |          |          1 |
|     SCRTBUSD |     SCRT/BUSD |     SCRT |    BUSD |     True |   Spot |          |          |          1 |
|      SCRTETH |      SCRT/ETH |     SCRT |     ETH |     True |   Spot |          |          |          1 |
|     SCRTUSDT |     SCRT/USDT |     SCRT |    USDT |     True |   Spot |          |          |          1 |
|       SFPBTC |       SFP/BTC |      SFP |     BTC |     True |   Spot |   Margin |          |          1 |
|      SFPBUSD |      SFP/BUSD |      SFP |    BUSD |     True |   Spot |   Margin |          |          1 |
|      SFPUSDT |      SFP/USDT |      SFP |    USDT |     True |   Spot |   Margin |          |          1 |
|      SHIBAUD |      SHIB/AUD |     SHIB |     AUD |     True |   Spot |          |          |          1 |
|      SHIBBRL |      SHIB/BRL |     SHIB |     BRL |     True |   Spot |          |          |          1 |
|     SHIBBUSD |     SHIB/BUSD |     SHIB |    BUSD |     True |   Spot |   Margin |          |          1 |
|     SHIBDOGE |     SHIB/DOGE |     SHIB |    DOGE |     True |   Spot |   Margin |          |          1 |
|      SHIBEUR |      SHIB/EUR |     SHIB |     EUR |     True |   Spot |          |          |          1 |
|      SHIBGBP |      SHIB/GBP |     SHIB |     GBP |     True |   Spot |          |          |          1 |
|      SHIBTRY |      SHIB/TRY |     SHIB |     TRY |     True |   Spot |          |          |          1 |
|     SHIBUSDT |     SHIB/USDT |     SHIB |    USDT |     True |   Spot |   Margin |          |          1 |
|       SKLBTC |       SKL/BTC |      SKL |     BTC |     True |   Spot |   Margin |          |          1 |
|      SKLBUSD |      SKL/BUSD |      SKL |    BUSD |     True |   Spot |          |          |          1 |
|      SKLUSDT |      SKL/USDT |      SKL |    USDT |     True |   Spot |   Margin |          |          1 |
|      SLPBIDR |      SLP/BIDR |      SLP |    BIDR |     True |   Spot |          |          |          1 |
|       SLPBNB |       SLP/BNB |      SLP |     BNB |     True |   Spot |          |          |          1 |
|      SLPBUSD |      SLP/BUSD |      SLP |    BUSD |     True |   Spot |   Margin |          |          1 |
|       SLPETH |       SLP/ETH |      SLP |     ETH |     True |   Spot |   Margin |          |          1 |
|       SLPTRY |       SLP/TRY |      SLP |     TRY |     True |   Spot |          |          |          1 |
|      SLPUSDT |      SLP/USDT |      SLP |    USDT |     True |   Spot |   Margin |          |          1 |
|       SNMBTC |       SNM/BTC |      SNM |     BTC |     True |   Spot |          |          |          1 |
|       SNTBTC |       SNT/BTC |      SNT |     BTC |     True |   Spot |          |          |          1 |
|       SNTETH |       SNT/ETH |      SNT |     ETH |     True |   Spot |          |          |          1 |
|       SNXBNB |       SNX/BNB |      SNX |     BNB |     True |   Spot |          |          |          1 |
|       SNXBTC |       SNX/BTC |      SNX |     BTC |     True |   Spot |   Margin |          |          1 |
|      SNXBUSD |      SNX/BUSD |      SNX |    BUSD |     True |   Spot |   Margin |          |          1 |
|      SNXUSDT |      SNX/USDT |      SNX |    USDT |     True |   Spot |   Margin |          |          1 |
|       SOLAUD |       SOL/AUD |      SOL |     AUD |     True |   Spot |          |          |          1 |
|      SOLBIDR |      SOL/BIDR |      SOL |    BIDR |     True |   Spot |          |          |          1 |
|       SOLBNB |       SOL/BNB |      SOL |     BNB |     True |   Spot |          |          |          1 |
|       SOLBRL |       SOL/BRL |      SOL |     BRL |     True |   Spot |          |          |          1 |
|       SOLBTC |       SOL/BTC |      SOL |     BTC |     True |   Spot |   Margin |          |          1 |
|      SOLBUSD |      SOL/BUSD |      SOL |    BUSD |     True |   Spot |   Margin |          |          1 |
|       SOLETH |       SOL/ETH |      SOL |     ETH |     True |   Spot |          |          |          1 |
|       SOLEUR |       SOL/EUR |      SOL |     EUR |     True |   Spot |          |          |          1 |
|       SOLGBP |       SOL/GBP |      SOL |     GBP |     True |   Spot |          |          |          1 |
|       SOLRUB |       SOL/RUB |      SOL |     RUB |     True |   Spot |          |          |          1 |
|       SOLTRY |       SOL/TRY |      SOL |     TRY |     True |   Spot |          |          |          1 |
|      SOLUSDC |      SOL/USDC |      SOL |    USDC |     True |   Spot |          |          |          1 |
|      SOLUSDT |      SOL/USDT |      SOL |    USDT |     True |   Spot |   Margin |          |          1 |
|    SPARTABNB |    SPARTA/BNB |   SPARTA |     BNB |     True |   Spot |          |          |          1 |
|     SPELLBNB |     SPELL/BNB |    SPELL |     BNB |     True |   Spot |          |          |          1 |
|    SPELLBUSD |    SPELL/BUSD |    SPELL |    BUSD |     True |   Spot |          |          |          1 |
|     SPELLTRY |     SPELL/TRY |    SPELL |     TRY |     True |   Spot |          |          |          1 |
|    SPELLUSDT |    SPELL/USDT |    SPELL |    USDT |     True |   Spot |          |          |          1 |
|       SRMBNB |       SRM/BNB |      SRM |     BNB |     True |   Spot |          |          |          1 |
|       SRMBTC |       SRM/BTC |      SRM |     BTC |     True |   Spot |   Margin |          |          1 |
|      SRMBUSD |      SRM/BUSD |      SRM |    BUSD |     True |   Spot |   Margin |          |          1 |
|      SRMUSDT |      SRM/USDT |      SRM |    USDT |     True |   Spot |   Margin |          |          1 |
|       SSVBTC |       SSV/BTC |      SSV |     BTC |     True |   Spot |          |          |          1 |
|       SSVETH |       SSV/ETH |      SSV |     ETH |     True |   Spot |          |          |          1 |
|     STEEMBTC |     STEEM/BTC |    STEEM |     BTC |     True |   Spot |          |          |          1 |
|     STEEMETH |     STEEM/ETH |    STEEM |     ETH |     True |   Spot |          |          |          1 |
|    STEEMUSDT |    STEEM/USDT |    STEEM |    USDT |     True |   Spot |          |          |          1 |
|      STMXBTC |      STMX/BTC |     STMX |     BTC |     True |   Spot |   Margin |          |          1 |
|     STMXBUSD |     STMX/BUSD |     STMX |    BUSD |     True |   Spot |          |          |          1 |
|      STMXETH |      STMX/ETH |     STMX |     ETH |     True |   Spot |          |          |          1 |
|     STMXUSDT |     STMX/USDT |     STMX |    USDT |     True |   Spot |   Margin |          |          1 |
|     STORJBTC |     STORJ/BTC |    STORJ |     BTC |     True |   Spot |   Margin |          |          1 |
|    STORJBUSD |    STORJ/BUSD |    STORJ |    BUSD |     True |   Spot |          |          |          1 |
|    STORJUSDT |    STORJ/USDT |    STORJ |    USDT |     True |   Spot |   Margin |          |          1 |
|      STPTBTC |      STPT/BTC |     STPT |     BTC |     True |   Spot |   Margin |          |          1 |
|     STPTBUSD |     STPT/BUSD |     STPT |    BUSD |     True |   Spot |   Margin |          |          1 |
|     STPTUSDT |     STPT/USDT |     STPT |    USDT |     True |   Spot |   Margin |          |          1 |
|     STRAXBTC |     STRAX/BTC |    STRAX |     BTC |     True |   Spot |          |          |          1 |
|    STRAXBUSD |    STRAX/BUSD |    STRAX |    BUSD |     True |   Spot |          |          |          1 |
|     STRAXETH |     STRAX/ETH |    STRAX |     ETH |     True |   Spot |          |          |          1 |
|    STRAXUSDT |    STRAX/USDT |    STRAX |    USDT |     True |   Spot |          |          |          1 |
|       STXBNB |       STX/BNB |      STX |     BNB |     True |   Spot |          |          |          1 |
|       STXBTC |       STX/BTC |      STX |     BTC |     True |   Spot |   Margin |          |          1 |
|      STXBUSD |      STX/BUSD |      STX |    BUSD |     True |   Spot |   Margin |          |          1 |
|      STXUSDT |      STX/USDT |      STX |    USDT |     True |   Spot |   Margin |          |          1 |
|      SUNBUSD |      SUN/BUSD |      SUN |    BUSD |     True |   Spot |   Margin |          |          1 |
|      SUNUSDT |      SUN/USDT |      SUN |    USDT |     True |   Spot |   Margin |          |          1 |
|     SUPERBTC |     SUPER/BTC |    SUPER |     BTC |     True |   Spot |   Margin |          |          1 |
|    SUPERBUSD |    SUPER/BUSD |    SUPER |    BUSD |     True |   Spot |   Margin |          |          1 |
|    SUPERUSDT |    SUPER/USDT |    SUPER |    USDT |     True |   Spot |   Margin |          |          1 |
|     SUSHIBNB |     SUSHI/BNB |    SUSHI |     BNB |     True |   Spot |          |          |          1 |
|     SUSHIBTC |     SUSHI/BTC |    SUSHI |     BTC |     True |   Spot |   Margin |          |          1 |
|    SUSHIBUSD |    SUSHI/BUSD |    SUSHI |    BUSD |     True |   Spot |          |          |          1 |
|    SUSHIUSDT |    SUSHI/USDT |    SUSHI |    USDT |     True |   Spot |   Margin |          |          1 |
|       SXPBNB |       SXP/BNB |      SXP |     BNB |     True |   Spot |          |          |          1 |
|       SXPBTC |       SXP/BTC |      SXP |     BTC |     True |   Spot |   Margin |          |          1 |
|      SXPBUSD |      SXP/BUSD |      SXP |    BUSD |     True |   Spot |   Margin |          |          1 |
|       SXPEUR |       SXP/EUR |      SXP |     EUR |     True |   Spot |          |          |          1 |
|       SXPGBP |       SXP/GBP |      SXP |     GBP |     True |   Spot |          |          |          1 |
|       SXPTRY |       SXP/TRY |      SXP |     TRY |     True |   Spot |          |          |          1 |
|      SXPUSDT |      SXP/USDT |      SXP |    USDT |     True |   Spot |   Margin |          |          1 |
|       SYSBTC |       SYS/BTC |      SYS |     BTC |     True |   Spot |          |          |          1 |
|      SYSBUSD |      SYS/BUSD |      SYS |    BUSD |     True |   Spot |          |          |          1 |
|      SYSUSDT |      SYS/USDT |      SYS |    USDT |     True |   Spot |          |          |          1 |
|        TBUSD |        T/BUSD |        T |    BUSD |     True |   Spot |          |          |          1 |
|        TUSDT |        T/USDT |        T |    USDT |     True |   Spot |          |          |          1 |
|       TCTBTC |       TCT/BTC |      TCT |     BTC |     True |   Spot |   Margin |          |          1 |
|      TCTUSDT |      TCT/USDT |      TCT |    USDT |     True |   Spot |   Margin |          |          1 |
|     TFUELBTC |     TFUEL/BTC |    TFUEL |     BTC |     True |   Spot |   Margin |          |          1 |
|    TFUELBUSD |    TFUEL/BUSD |    TFUEL |    BUSD |     True |   Spot |          |          |          1 |
|    TFUELUSDT |    TFUEL/USDT |    TFUEL |    USDT |     True |   Spot |   Margin |          |          1 |
|     THETABNB |     THETA/BNB |    THETA |     BNB |     True |   Spot |          |          |          1 |
|     THETABTC |     THETA/BTC |    THETA |     BTC |     True |   Spot |   Margin |          |          1 |
|    THETABUSD |    THETA/BUSD |    THETA |    BUSD |     True |   Spot |          |          |          1 |
|     THETAETH |     THETA/ETH |    THETA |     ETH |     True |   Spot |          |          |          1 |
|     THETAEUR |     THETA/EUR |    THETA |     EUR |     True |   Spot |          |          |          1 |
|    THETAUSDT |    THETA/USDT |    THETA |    USDT |     True |   Spot |   Margin |          |          1 |
|      TKOBIDR |      TKO/BIDR |      TKO |    BIDR |     True |   Spot |          |          |          1 |
|       TKOBTC |       TKO/BTC |      TKO |     BTC |     True |   Spot |          |          |          1 |
|      TKOBUSD |      TKO/BUSD |      TKO |    BUSD |     True |   Spot |          |          |          1 |
|      TKOUSDT |      TKO/USDT |      TKO |    USDT |     True |   Spot |          |          |          1 |
|       TLMBNB |       TLM/BNB |      TLM |     BNB |     True |   Spot |          |          |          1 |
|       TLMBTC |       TLM/BTC |      TLM |     BTC |     True |   Spot |   Margin |          |          1 |
|      TLMBUSD |      TLM/BUSD |      TLM |    BUSD |     True |   Spot |   Margin |          |          1 |
|       TLMTRY |       TLM/TRY |      TLM |     TRY |     True |   Spot |          |          |          1 |
|      TLMUSDT |      TLM/USDT |      TLM |    USDT |     True |   Spot |   Margin |          |          1 |
|      TOMOBTC |      TOMO/BTC |     TOMO |     BTC |     True |   Spot |   Margin |          |          1 |
|     TOMOBUSD |     TOMO/BUSD |     TOMO |    BUSD |     True |   Spot |          |          |          1 |
|     TOMOUSDT |     TOMO/USDT |     TOMO |    USDT |     True |   Spot |   Margin |          |          1 |
|      TORNBTC |      TORN/BTC |     TORN |     BTC |     True |   Spot |          |          |          1 |
|     TORNBUSD |     TORN/BUSD |     TORN |    BUSD |     True |   Spot |          |          |          1 |
|     TORNUSDT |     TORN/USDT |     TORN |    USDT |     True |   Spot |          |          |          1 |
|       TRBBTC |       TRB/BTC |      TRB |     BTC |     True |   Spot |   Margin |          |          1 |
|      TRBBUSD |      TRB/BUSD |      TRB |    BUSD |     True |   Spot |          |          |          1 |
|      TRBUSDT |      TRB/USDT |      TRB |    USDT |     True |   Spot |   Margin |          |          1 |
|     TRIBEBTC |     TRIBE/BTC |    TRIBE |     BTC |     True |   Spot |   Margin |          |          1 |
|    TRIBEBUSD |    TRIBE/BUSD |    TRIBE |    BUSD |     True |   Spot |   Margin |          |          1 |
|    TRIBEUSDT |    TRIBE/USDT |    TRIBE |    USDT |     True |   Spot |   Margin |          |          1 |
|      TROYBNB |      TROY/BNB |     TROY |     BNB |     True |   Spot |          |          |          1 |
|     TROYBUSD |     TROY/BUSD |     TROY |    BUSD |     True |   Spot |          |          |          1 |
|     TROYUSDT |     TROY/USDT |     TROY |    USDT |     True |   Spot |   Margin |          |          1 |
|       TRUBTC |       TRU/BTC |      TRU |     BTC |     True |   Spot |   Margin |          |          1 |
|       TRURUB |       TRU/RUB |      TRU |     RUB |     True |   Spot |          |          |          1 |
|      TRUUSDT |      TRU/USDT |      TRU |    USDT |     True |   Spot |   Margin |          |          1 |
|       TRXBNB |       TRX/BNB |      TRX |     BNB |     True |   Spot |          |          |          1 |
|       TRXBTC |       TRX/BTC |      TRX |     BTC |     True |   Spot |   Margin |          |          1 |
|      TRXBUSD |      TRX/BUSD |      TRX |    BUSD |     True |   Spot |   Margin |          |          1 |
|       TRXETH |       TRX/ETH |      TRX |     ETH |     True |   Spot |   Margin |          |          1 |
|       TRXEUR |       TRX/EUR |      TRX |     EUR |     True |   Spot |          |          |          1 |
|       TRXTRY |       TRX/TRY |      TRX |     TRY |     True |   Spot |          |          |          1 |
|      TRXTUSD |      TRX/TUSD |      TRX |    TUSD |     True |   Spot |          |          |          1 |
|      TRXUSDC |      TRX/USDC |      TRX |    USDC |     True |   Spot |          |          |          1 |
|      TRXUSDT |      TRX/USDT |      TRX |    USDT |     True |   Spot |   Margin |          |          1 |
|       TRXXRP |       TRX/XRP |      TRX |     XRP |     True |   Spot |          |          |          1 |
|  TRXDOWNUSDT |  TRXDOWN/USDT |  TRXDOWN |    USDT |     True |   Spot |          |          |          1 |
|    TRXUPUSDT |    TRXUP/USDT |    TRXUP |    USDT |     True |   Spot |          |          |          1 |
|     TUSDBUSD |     TUSD/BUSD |     TUSD |    BUSD |     True |   Spot |          |          |          1 |
|     TUSDUSDT |     TUSD/USDT |     TUSD |    USDT |     True |   Spot |          |          |          1 |
|       TVKBTC |       TVK/BTC |      TVK |     BTC |     True |   Spot |   Margin |          |          1 |
|      TVKBUSD |      TVK/BUSD |      TVK |    BUSD |     True |   Spot |   Margin |          |          1 |
|      TVKUSDT |      TVK/USDT |      TVK |    USDT |     True |   Spot |   Margin |          |          1 |
|       TWTBTC |       TWT/BTC |      TWT |     BTC |     True |   Spot |          |          |          1 |
|      TWTBUSD |      TWT/BUSD |      TWT |    BUSD |     True |   Spot |          |          |          1 |
|       TWTTRY |       TWT/TRY |      TWT |     TRY |     True |   Spot |          |          |          1 |
|      TWTUSDT |      TWT/USDT |      TWT |    USDT |     True |   Spot |   Margin |          |          1 |
|      UFTBUSD |      UFT/BUSD |      UFT |    BUSD |     True |   Spot |          |          |          1 |
|       UFTETH |       UFT/ETH |      UFT |     ETH |     True |   Spot |          |          |          1 |
|       UMABTC |       UMA/BTC |      UMA |     BTC |     True |   Spot |   Margin |          |          1 |
|      UMABUSD |      UMA/BUSD |      UMA |    BUSD |     True |   Spot |          |          |          1 |
|       UMATRY |       UMA/TRY |      UMA |     TRY |     True |   Spot |          |          |          1 |
|      UMAUSDT |      UMA/USDT |      UMA |    USDT |     True |   Spot |   Margin |          |          1 |
|      UNFIBTC |      UNFI/BTC |     UNFI |     BTC |     True |   Spot |          |          |          1 |
|     UNFIBUSD |     UNFI/BUSD |     UNFI |    BUSD |     True |   Spot |          |          |          1 |
|     UNFIUSDT |     UNFI/USDT |     UNFI |    USDT |     True |   Spot |   Margin |          |          1 |
|       UNIBNB |       UNI/BNB |      UNI |     BNB |     True |   Spot |          |          |          1 |
|       UNIBTC |       UNI/BTC |      UNI |     BTC |     True |   Spot |   Margin |          |          1 |
|      UNIBUSD |      UNI/BUSD |      UNI |    BUSD |     True |   Spot |   Margin |          |          1 |
|       UNIETH |       UNI/ETH |      UNI |     ETH |     True |   Spot |          |          |          1 |
|       UNIEUR |       UNI/EUR |      UNI |     EUR |     True |   Spot |          |          |          1 |
|      UNIUSDT |      UNI/USDT |      UNI |    USDT |     True |   Spot |   Margin |          |          1 |
|     USDCBUSD |     USDC/BUSD |     USDC |    BUSD |     True |   Spot |   Margin |          |          1 |
|     USDCUSDT |     USDC/USDT |     USDC |    USDT |     True |   Spot |   Margin |          |          1 |
|     USDPBUSD |     USDP/BUSD |     USDP |    BUSD |     True |   Spot |          |          |          1 |
|     USDPUSDT |     USDP/USDT |     USDP |    USDT |     True |   Spot |          |          |          1 |
|     USDTBIDR |     USDT/BIDR |     USDT |    BIDR |     True |   Spot |          |          |          1 |
|      USDTBRL |      USDT/BRL |     USDT |     BRL |     True |   Spot |          |          |          1 |
|      USDTDAI |      USDT/DAI |     USDT |     DAI |     True |   Spot |          |          |          1 |
|     USDTIDRT |     USDT/IDRT |     USDT |    IDRT |     True |   Spot |          |          |          1 |
|      USDTNGN |      USDT/NGN |     USDT |     NGN |     True |   Spot |          |          |          1 |
|      USDTRUB |      USDT/RUB |     USDT |     RUB |     True |   Spot |          |          |          1 |
|      USDTTRY |      USDT/TRY |     USDT |     TRY |     True |   Spot |          |          |          1 |
|      USDTUAH |      USDT/UAH |     USDT |     UAH |     True |   Spot |          |          |          1 |
|      USTBUSD |      UST/BUSD |      UST |    BUSD |     True |   Spot |          |          |          1 |
|      USTUSDT |      UST/USDT |      UST |    USDT |     True |   Spot |   Margin |          |          1 |
|       UTKBTC |       UTK/BTC |      UTK |     BTC |     True |   Spot |   Margin |          |          1 |
|      UTKBUSD |      UTK/BUSD |      UTK |    BUSD |     True |   Spot |          |          |          1 |
|      UTKUSDT |      UTK/USDT |      UTK |    USDT |     True |   Spot |   Margin |          |          1 |
|       VETBNB |       VET/BNB |      VET |     BNB |     True |   Spot |          |          |          1 |
|       VETBTC |       VET/BTC |      VET |     BTC |     True |   Spot |   Margin |          |          1 |
|      VETBUSD |      VET/BUSD |      VET |    BUSD |     True |   Spot |   Margin |          |          1 |
|       VETETH |       VET/ETH |      VET |     ETH |     True |   Spot |          |          |          1 |
|       VETEUR |       VET/EUR |      VET |     EUR |     True |   Spot |          |          |          1 |
|       VETGBP |       VET/GBP |      VET |     GBP |     True |   Spot |          |          |          1 |
|       VETTRY |       VET/TRY |      VET |     TRY |     True |   Spot |          |          |          1 |
|      VETUSDT |      VET/USDT |      VET |    USDT |     True |   Spot |   Margin |          |          1 |
|       VGXBTC |       VGX/BTC |      VGX |     BTC |     True |   Spot |          |          |          1 |
|       VGXETH |       VGX/ETH |      VGX |     ETH |     True |   Spot |          |          |          1 |
|      VGXUSDT |      VGX/USDT |      VGX |    USDT |     True |   Spot |          |          |          1 |
|       VIBBTC |       VIB/BTC |      VIB |     BTC |     True |   Spot |          |          |          1 |
|       VIBETH |       VIB/ETH |      VIB |     ETH |     True |   Spot |          |          |          1 |
|      VIDTBTC |      VIDT/BTC |     VIDT |     BTC |     True |   Spot |          |          |          1 |
|     VIDTBUSD |     VIDT/BUSD |     VIDT |    BUSD |     True |   Spot |          |          |          1 |
|     VIDTUSDT |     VIDT/USDT |     VIDT |    USDT |     True |   Spot |          |          |          1 |
|      VITEBTC |      VITE/BTC |     VITE |     BTC |     True |   Spot |          |          |          1 |
|     VITEUSDT |     VITE/USDT |     VITE |    USDT |     True |   Spot |          |          |          1 |
|     VOXELBNB |     VOXEL/BNB |    VOXEL |     BNB |     True |   Spot |          |          |          1 |
|     VOXELBTC |     VOXEL/BTC |    VOXEL |     BTC |     True |   Spot |          |          |          1 |
|    VOXELBUSD |    VOXEL/BUSD |    VOXEL |    BUSD |     True |   Spot |          |          |          1 |
|     VOXELETH |     VOXEL/ETH |    VOXEL |     ETH |     True |   Spot |          |          |          1 |
|    VOXELUSDT |    VOXEL/USDT |    VOXEL |    USDT |     True |   Spot |   Margin |          |          1 |
|      VTHOBNB |      VTHO/BNB |     VTHO |     BNB |     True |   Spot |          |          |          1 |
|     VTHOUSDT |     VTHO/USDT |     VTHO |    USDT |     True |   Spot |          |          |          1 |
|      WABIBTC |      WABI/BTC |     WABI |     BTC |     True |   Spot |          |          |          1 |
|       WANBTC |       WAN/BTC |      WAN |     BTC |     True |   Spot |          |          |          1 |
|       WANETH |       WAN/ETH |      WAN |     ETH |     True |   Spot |          |          |          1 |
|      WANUSDT |      WAN/USDT |      WAN |    USDT |     True |   Spot |   Margin |          |          1 |
|     WAVESBNB |     WAVES/BNB |    WAVES |     BNB |     True |   Spot |          |          |          1 |
|     WAVESBTC |     WAVES/BTC |    WAVES |     BTC |     True |   Spot |   Margin |          |          1 |
|    WAVESBUSD |    WAVES/BUSD |    WAVES |    BUSD |     True |   Spot |          |          |          1 |
|     WAVESETH |     WAVES/ETH |    WAVES |     ETH |     True |   Spot |          |          |          1 |
|     WAVESEUR |     WAVES/EUR |    WAVES |     EUR |     True |   Spot |          |          |          1 |
|     WAVESTRY |     WAVES/TRY |    WAVES |     TRY |     True |   Spot |          |          |          1 |
|    WAVESUSDT |    WAVES/USDT |    WAVES |    USDT |     True |   Spot |   Margin |          |          1 |
|      WAXPBNB |      WAXP/BNB |     WAXP |     BNB |     True |   Spot |          |          |          1 |
|      WAXPBTC |      WAXP/BTC |     WAXP |     BTC |     True |   Spot |   Margin |          |          1 |
|     WAXPBUSD |     WAXP/BUSD |     WAXP |    BUSD |     True |   Spot |   Margin |          |          1 |
|     WAXPUSDT |     WAXP/USDT |     WAXP |    USDT |     True |   Spot |   Margin |          |          1 |
|      WBTCBTC |      WBTC/BTC |     WBTC |     BTC |     True |   Spot |          |          |          1 |
|      WBTCETH |      WBTC/ETH |     WBTC |     ETH |     True |   Spot |          |          |          1 |
|       WINBNB |       WIN/BNB |      WIN |     BNB |     True |   Spot |          |          |          1 |
|       WINBRL |       WIN/BRL |      WIN |     BRL |     True |   Spot |          |          |          1 |
|      WINBUSD |      WIN/BUSD |      WIN |    BUSD |     True |   Spot |   Margin |          |          1 |
|       WINEUR |       WIN/EUR |      WIN |     EUR |     True |   Spot |          |          |          1 |
|       WINTRX |       WIN/TRX |      WIN |     TRX |     True |   Spot |          |          |          1 |
|      WINUSDC |      WIN/USDC |      WIN |    USDC |     True |   Spot |          |          |          1 |
